file_path,relative_path,file_name,run_key,subject_id,session_id,run_id,difficulty_level,detected_modality,extracted_modality,source_tag,row_count,numeric_column_count,feature_count,status
E:\hdc-vr-pilot\vrdataset\dataPackage\task-ils\sub-cp027\ses-20210722\level-01B_run-001\sub-cp027_ses-20210722_task-ils_stream-lslxp11xpcac_feat-chunk_level-01B_run-001_dat.csv,task-ils/sub-cp027/ses-20210722/level-01B_run-001/sub-cp027_ses-20210722_task-ils_stream-lslxp11xpcac_feat-chunk_level-01B_run-001_dat.csv,sub-cp027_ses-20210722_task-ils_stream-lslxp11xpcac_feat-chunk_level-01B_run-001_dat.csv,sub-cp027_ses-20210722_level-01B_run-001,sub-cp027,ses-20210722,run-001,level-01B,xplane,xplane,lslxp11xpcac,2229,18,328,processed
E:\hdc-vr-pilot\vrdataset\dataPackage\task-ils\sub-cp027\ses-20210722\level-01B_run-001\sub-cp027_ses-20210722_task-ils_stream-lslxp11xpcplt_feat-chunk_level-01B_run-001_dat.csv,task-ils/sub-cp027/ses-20210722/level-01B_run-001/sub-cp027_ses-20210722_task-ils_stream-lslxp11xpcplt_feat-chunk_level-01B_run-001_dat.csv,sub-cp027_ses-20210722_task-ils_stream-lslxp11xpcplt_feat-chunk_level-01B_run-001_dat.csv,sub-cp027_ses-20210722_level-01B_run-001,sub-cp027,ses-20210722,run-001,level-01B,head_movement,head_movement,lslxp11xpcplt,2229,6,159,processed
E:\hdc-vr-pilot\vrdataset\dataPackage\task-ils\sub-cp027\ses-20210722\level-01B_run-007\sub-cp027_ses-20210722_ocuevts_level-01B_run-007.csv,task-ils/sub-cp027/ses-20210722/level-01B_run-007/sub-cp027_ses-20210722_ocuevts_level-01B_run-007.csv,sub-cp027_ses-20210722_ocuevts_level-01B_run-007.csv,sub-cp027_ses-20210722_level-01B_run-007,sub-cp027,ses-20210722,run-007,level-01B,eye_tracking,eye_tracking,ocuevts,108581,2,33,processed
E:\hdc-vr-pilot\vrdataset\dataPackage\task-ils\sub-cp027\ses-20210722\level-01B_run-007\sub-cp027_ses-20210722_task-ils_stream-lslhtcviveeye_feat-chunk_level-01B_run-007_dat.csv,task-ils/sub-cp027/ses-20210722/level-01B_run-007/sub-cp027_ses-20210722_task-ils_stream-lslhtcviveeye_feat-chunk_level-01B_run-007_dat.csv,sub-cp027_ses-20210722_task-ils_stream-lslhtcviveeye_feat-chunk_level-01B_run-007_dat.csv,sub-cp027_ses-20210722_level-01B_run-007,sub-cp027,ses-20210722,run-007,level-01B,eye_tracking,eye_tracking,lslhtcviveeye,108583,26,393,processed
E:\hdc-vr-pilot\vrdataset\dataPackage\task-ils\sub-cp027\ses-20210722\level-01B_run-007\sub-cp027_ses-20210722_task-ils_stream-lslshimmerecg_feat-chunk_level-01B_run-007_dat.csv,task-ils/sub-cp027/ses-20210722/level-01B_run-007/sub-cp027_ses-20210722_task-ils_stream-lslshimmerecg_feat-chunk_level-01B_run-007_dat.csv,sub-cp027_ses-20210722_task-ils_stream-lslshimmerecg_feat-chunk_level-01B_run-007_dat.csv,sub-cp027_ses-20210722_level-01B_run-007,sub-cp027,ses-20210722,run-007,level-01B,ecg,ecg,lslshimmerecg,55088,3,57,processed
E:\hdc-vr-pilot\vrdataset\dataPackage\task-ils\sub-cp027\ses-20210722\level-01B_run-007\sub-cp027_ses-20210722_task-ils_stream-lslshimmereda_feat-chunk_level-01B_run-007_dat.csv,task-ils/sub-cp027/ses-20210722/level-01B_run-007/sub-cp027_ses-20210722_task-ils_stream-lslshimmereda_feat-chunk_level-01B_run-007_dat.csv,sub-cp027_ses-20210722_task-ils_stream-lslshimmereda_feat-chunk_level-01B_run-007_dat.csv,sub-cp027_ses-20210722_level-01B_run-007,sub-cp027,ses-20210722,run-007,level-01B,eda,eda,lslshimmereda,437370,2,44,processed
E:\hdc-vr-pilot\vrdataset\dataPackage\task-ils\sub-cp027\ses-20210722\level-01B_run-007\sub-cp027_ses-20210722_task-ils_stream-lslshimmeremg_feat-chunk_level-01B_run-007_dat.csv,task-ils/sub-cp027/ses-20210722/level-01B_run-007/sub-cp027_ses-20210722_task-ils_stream-lslshimmeremg_feat-chunk_level-01B_run-007_dat.csv,sub-cp027_ses-20210722_task-ils_stream-lslshimmeremg_feat-chunk_level-01B_run-007_dat.csv,sub-cp027_ses-20210722_level-01B_run-007,sub-cp027,ses-20210722,run-007,level-01B,emg,emg,lslshimmeremg,54991,5,84,processed
E:\hdc-vr-pilot\vrdataset\dataPackage\task-ils\sub-cp027\ses-20210722\level-01B_run-007\sub-cp027_ses-20210722_task-ils_stream-lslshimmerresp_feat-chunk_level-01B_run-007_dat.csv,task-ils/sub-cp027/ses-20210722/level-01B_run-007/sub-cp027_ses-20210722_task-ils_stream-lslshimmerresp_feat-chunk_level-01B_run-007_dat.csv,sub-cp027_ses-20210722_task-ils_stream-lslshimmerresp_feat-chunk_level-01B_run-007_dat.csv,sub-cp027_ses-20210722_level-01B_run-007,sub-cp027,ses-20210722,run-007,level-01B,respiration,respiration,lslshimmerresp,55088,1,32,processed
E:\hdc-vr-pilot\vrdataset\dataPackage\task-ils\sub-cp027\ses-20210722\level-01B_run-007\sub-cp027_ses-20210722_task-ils_stream-lslshimmertorsoacc_feat-chunk_level-01B_run-007_dat.csv,task-ils/sub-cp027/ses-20210722/level-01B_run-007/sub-cp027_ses-20210722_task-ils_stream-lslshimmertorsoacc_feat-chunk_level-01B_run-007_dat.csv,sub-cp027_ses-20210722_task-ils_stream-lslshimmertorsoacc_feat-chunk_level-01B_run-007_dat.csv,sub-cp027_ses-20210722_level-01B_run-007,sub-cp027,ses-20210722,run-007,level-01B,unknown,unknown,lslshimmertorsoacc,322735,3,42,processed
E:\hdc-vr-pilot\vrdataset\dataPackage\task-ils\sub-cp027\ses-20210722\level-01B_run-007\sub-cp027_ses-20210722_task-ils_stream-lslxp11_feat-perfmetric_level-01B_run-007.csv,task-ils/sub-cp027/ses-20210722/level-01B_run-007/sub-cp027_ses-20210722_task-ils_stream-lslxp11_feat-perfmetric_level-01B_run-007.csv,sub-cp027_ses-20210722_task-ils_stream-lslxp11_feat-perfmetric_level-01B_run-007.csv,sub-cp027_ses-20210722_level-01B_run-007,sub-cp027,ses-20210722,run-007,level-01B,performance,performance,perfmetric,1887,4,55,processed
E:\hdc-vr-pilot\vrdataset\dataPackage\task-ils\sub-cp027\ses-20210722\level-01B_run-007\sub-cp027_ses-20210722_task-ils_stream-lslxp11xpcac_feat-chunk_level-01B_run-007_dat.csv,task-ils/sub-cp027/ses-20210722/level-01B_run-007/sub-cp027_ses-20210722_task-ils_stream-lslxp11xpcac_feat-chunk_level-01B_run-007_dat.csv,sub-cp027_ses-20210722_task-ils_stream-lslxp11xpcac_feat-chunk_level-01B_run-007_dat.csv,sub-cp027_ses-20210722_level-01B_run-007,sub-cp027,ses-20210722,run-007,level-01B,xplane,xplane,lslxp11xpcac,2197,18,328,processed
E:\hdc-vr-pilot\vrdataset\dataPackage\task-ils\sub-cp027\ses-20210722\level-01B_run-007\sub-cp027_ses-20210722_task-ils_stream-lslxp11xpcplt_feat-chunk_level-01B_run-007_dat.csv,task-ils/sub-cp027/ses-20210722/level-01B_run-007/sub-cp027_ses-20210722_task-ils_stream-lslxp11xpcplt_feat-chunk_level-01B_run-007_dat.csv,sub-cp027_ses-20210722_task-ils_stream-lslxp11xpcplt_feat-chunk_level-01B_run-007_dat.csv,sub-cp027_ses-20210722_level-01B_run-007,sub-cp027,ses-20210722,run-007,level-01B,head_movement,head_movement,lslxp11xpcplt,2197,6,159,processed
E:\hdc-vr-pilot\vrdataset\dataPackage\task-ils\sub-cp027\ses-20210722\level-01B_run-012\sub-cp027_ses-20210722_ocuevts_level-01B_run-012.csv,task-ils/sub-cp027/ses-20210722/level-01B_run-012/sub-cp027_ses-20210722_ocuevts_level-01B_run-012.csv,sub-cp027_ses-20210722_ocuevts_level-01B_run-012.csv,sub-cp027_ses-20210722_level-01B_run-012,sub-cp027,ses-20210722,run-012,level-01B,eye_tracking,eye_tracking,ocuevts,108241,2,33,processed
E:\hdc-vr-pilot\vrdataset\dataPackage\task-ils\sub-cp027\ses-20210722\level-01B_run-012\sub-cp027_ses-20210722_task-ils_stream-lslhtcviveeye_feat-chunk_level-01B_run-012_dat.csv,task-ils/sub-cp027/ses-20210722/level-01B_run-012/sub-cp027_ses-20210722_task-ils_stream-lslhtcviveeye_feat-chunk_level-01B_run-012_dat.csv,sub-cp027_ses-20210722_task-ils_stream-lslhtcviveeye_feat-chunk_level-01B_run-012_dat.csv,sub-cp027_ses-20210722_level-01B_run-012,sub-cp027,ses-20210722,run-012,level-01B,eye_tracking,eye_tracking,lslhtcviveeye,108243,26,393,processed
E:\hdc-vr-pilot\vrdataset\dataPackage\task-ils\sub-cp027\ses-20210722\level-01B_run-012\sub-cp027_ses-20210722_task-ils_stream-lslshimmerecg_feat-chunk_level-01B_run-012_dat.csv,task-ils/sub-cp027/ses-20210722/level-01B_run-012/sub-cp027_ses-20210722_task-ils_stream-lslshimmerecg_feat-chunk_level-01B_run-012_dat.csv,sub-cp027_ses-20210722_task-ils_stream-lslshimmerecg_feat-chunk_level-01B_run-012_dat.csv,sub-cp027_ses-20210722_level-01B_run-012,sub-cp027,ses-20210722,run-012,level-01B,ecg,ecg,lslshimmerecg,54835,3,57,processed
E:\hdc-vr-pilot\vrdataset\dataPackage\task-ils\sub-cp027\ses-20210722\level-01B_run-012\sub-cp027_ses-20210722_task-ils_stream-lslshimmereda_feat-chunk_level-01B_run-012_dat.csv,task-ils/sub-cp027/ses-20210722/level-01B_run-012/sub-cp027_ses-20210722_task-ils_stream-lslshimmereda_feat-chunk_level-01B_run-012_dat.csv,sub-cp027_ses-20210722_task-ils_stream-lslshimmereda_feat-chunk_level-01B_run-012_dat.csv,sub-cp027_ses-20210722_level-01B_run-012,sub-cp027,ses-20210722,run-012,level-01B,eda,eda,lslshimmereda,436902,2,44,processed
E:\hdc-vr-pilot\vrdataset\dataPackage\task-ils\sub-cp027\ses-20210722\level-01B_run-012\sub-cp027_ses-20210722_task-ils_stream-lslshimmeremg_feat-chunk_level-01B_run-012_dat.csv,task-ils/sub-cp027/ses-20210722/level-01B_run-012/sub-cp027_ses-20210722_task-ils_stream-lslshimmeremg_feat-chunk_level-01B_run-012_dat.csv,sub-cp027_ses-20210722_task-ils_stream-lslshimmeremg_feat-chunk_level-01B_run-012_dat.csv,sub-cp027_ses-20210722_level-01B_run-012,sub-cp027,ses-20210722,run-012,level-01B,emg,emg,lslshimmeremg,54734,5,84,processed
E:\hdc-vr-pilot\vrdataset\dataPackage\task-ils\sub-cp027\ses-20210722\level-01B_run-012\sub-cp027_ses-20210722_task-ils_stream-lslshimmerresp_feat-chunk_level-01B_run-012_dat.csv,task-ils/sub-cp027/ses-20210722/level-01B_run-012/sub-cp027_ses-20210722_task-ils_stream-lslshimmerresp_feat-chunk_level-01B_run-012_dat.csv,sub-cp027_ses-20210722_task-ils_stream-lslshimmerresp_feat-chunk_level-01B_run-012_dat.csv,sub-cp027_ses-20210722_level-01B_run-012,sub-cp027,ses-20210722,run-012,level-01B,respiration,respiration,lslshimmerresp,54835,1,32,processed
E:\hdc-vr-pilot\vrdataset\dataPackage\task-ils\sub-cp027\ses-20210722\level-01B_run-012\sub-cp027_ses-20210722_task-ils_stream-lslshimmertorsoacc_feat-chunk_level-01B_run-012_dat.csv,task-ils/sub-cp027/ses-20210722/level-01B_run-012/sub-cp027_ses-20210722_task-ils_stream-lslshimmertorsoacc_feat-chunk_level-01B_run-012_dat.csv,sub-cp027_ses-20210722_task-ils_stream-lslshimmertorsoacc_feat-chunk_level-01B_run-012_dat.csv,sub-cp027_ses-20210722_level-01B_run-012,sub-cp027,ses-20210722,run-012,level-01B,unknown,unknown,lslshimmertorsoacc,406092,3,42,processed
E:\hdc-vr-pilot\vrdataset\dataPackage\task-ils\sub-cp027\ses-20210722\level-01B_run-012\sub-cp027_ses-20210722_task-ils_stream-lslxp11_feat-perfmetric_level-01B_run-012.csv,task-ils/sub-cp027/ses-20210722/level-01B_run-012/sub-cp027_ses-20210722_task-ils_stream-lslxp11_feat-perfmetric_level-01B_run-012.csv,sub-cp027_ses-20210722_task-ils_stream-lslxp11_feat-perfmetric_level-01B_run-012.csv,sub-cp027_ses-20210722_level-01B_run-012,sub-cp027,ses-20210722,run-012,level-01B,performance,performance,perfmetric,1821,4,55,processed
E:\hdc-vr-pilot\vrdataset\dataPackage\task-ils\sub-cp027\ses-20210722\level-01B_run-012\sub-cp027_ses-20210722_task-ils_stream-lslxp11xpcac_feat-chunk_level-01B_run-012_dat.csv,task-ils/sub-cp027/ses-20210722/level-01B_run-012/sub-cp027_ses-20210722_task-ils_stream-lslxp11xpcac_feat-chunk_level-01B_run-012_dat.csv,sub-cp027_ses-20210722_task-ils_stream-lslxp11xpcac_feat-chunk_level-01B_run-012_dat.csv,sub-cp027_ses-20210722_level-01B_run-012,sub-cp027,ses-20210722,run-012,level-01B,xplane,xplane,lslxp11xpcac,2154,18,328,processed
E:\hdc-vr-pilot\vrdataset\dataPackage\task-ils\sub-cp027\ses-20210722\level-01B_run-012\sub-cp027_ses-20210722_task-ils_stream-lslxp11xpcplt_feat-chunk_level-01B_run-012_dat.csv,task-ils/sub-cp027/ses-20210722/level-01B_run-012/sub-cp027_ses-20210722_task-ils_stream-lslxp11xpcplt_feat-chunk_level-01B_run-012_dat.csv,sub-cp027_ses-20210722_task-ils_stream-lslxp11xpcplt_feat-chunk_level-01B_run-012_dat.csv,sub-cp027_ses-20210722_level-01B_run-012,sub-cp027,ses-20210722,run-012,level-01B,head_movement,head_movement,lslxp11xpcplt,2154,6,159,processed
E:\hdc-vr-pilot\vrdataset\dataPackage\task-ils\sub-cp027\ses-20210722\level-02B_run-003\sub-cp027_ses-20210722_ocuevts_level-02B_run-003.csv,task-ils/sub-cp027/ses-20210722/level-02B_run-003/sub-cp027_ses-20210722_ocuevts_level-02B_run-003.csv,sub-cp027_ses-20210722_ocuevts_level-02B_run-003.csv,sub-cp027_ses-20210722_level-02B_run-003,sub-cp027,ses-20210722,run-003,level-02B,eye_tracking,eye_tracking,ocuevts,47834,2,33,processed
E:\hdc-vr-pilot\vrdataset\dataPackage\task-ils\sub-cp027\ses-20210722\level-02B_run-003\sub-cp027_ses-20210722_task-ils_stream-lslhtcviveeye_feat-chunk_level-02B_run-003_dat.csv,task-ils/sub-cp027/ses-20210722/level-02B_run-003/sub-cp027_ses-20210722_task-ils_stream-lslhtcviveeye_feat-chunk_level-02B_run-003_dat.csv,sub-cp027_ses-20210722_task-ils_stream-lslhtcviveeye_feat-chunk_level-02B_run-003_dat.csv,sub-cp027_ses-20210722_level-02B_run-003,sub-cp027,ses-20210722,run-003,level-02B,eye_tracking,eye_tracking,lslhtcviveeye,47836,26,393,processed
E:\hdc-vr-pilot\vrdataset\dataPackage\task-ils\sub-cp027\ses-20210722\level-02B_run-003\sub-cp027_ses-20210722_task-ils_stream-lslshimmerecg_feat-chunk_level-02B_run-003_dat.csv,task-ils/sub-cp027/ses-20210722/level-02B_run-003/sub-cp027_ses-20210722_task-ils_stream-lslshimmerecg_feat-chunk_level-02B_run-003_dat.csv,sub-cp027_ses-20210722_task-ils_stream-lslshimmerecg_feat-chunk_level-02B_run-003_dat.csv,sub-cp027_ses-20210722_level-02B_run-003,sub-cp027,ses-20210722,run-003,level-02B,ecg,ecg,lslshimmerecg,60679,3,57,processed
E:\hdc-vr-pilot\vrdataset\dataPackage\task-ils\sub-cp027\ses-20210722\level-02B_run-003\sub-cp027_ses-20210722_task-ils_stream-lslshimmereda_feat-chunk_level-02B_run-003_dat.csv,task-ils/sub-cp027/ses-20210722/level-02B_run-003/sub-cp027_ses-20210722_task-ils_stream-lslshimmereda_feat-chunk_level-02B_run-003_dat.csv,sub-cp027_ses-20210722_task-ils_stream-lslshimmereda_feat-chunk_level-02B_run-003_dat.csv,sub-cp027_ses-20210722_level-02B_run-003,sub-cp027,ses-20210722,run-003,level-02B,eda,eda,lslshimmereda,483393,2,44,processed
E:\hdc-vr-pilot\vrdataset\dataPackage\task-ils\sub-cp027\ses-20210722\level-02B_run-003\sub-cp027_ses-20210722_task-ils_stream-lslshimmeremg_feat-chunk_level-02B_run-003_dat.csv,task-ils/sub-cp027/ses-20210722/level-02B_run-003/sub-cp027_ses-20210722_task-ils_stream-lslshimmeremg_feat-chunk_level-02B_run-003_dat.csv,sub-cp027_ses-20210722_task-ils_stream-lslshimmeremg_feat-chunk_level-02B_run-003_dat.csv,sub-cp027_ses-20210722_level-02B_run-003,sub-cp027,ses-20210722,run-003,level-02B,emg,emg,lslshimmeremg,60506,5,84,processed
E:\hdc-vr-pilot\vrdataset\dataPackage\task-ils\sub-cp027\ses-20210722\level-02B_run-003\sub-cp027_ses-20210722_task-ils_stream-lslshimmerresp_feat-chunk_level-02B_run-003_dat.csv,task-ils/sub-cp027/ses-20210722/level-02B_run-003/sub-cp027_ses-20210722_task-ils_stream-lslshimmerresp_feat-chunk_level-02B_run-003_dat.csv,sub-cp027_ses-20210722_task-ils_stream-lslshimmerresp_feat-chunk_level-02B_run-003_dat.csv,sub-cp027_ses-20210722_level-02B_run-003,sub-cp027,ses-20210722,run-003,level-02B,respiration,respiration,lslshimmerresp,60679,1,32,processed
E:\hdc-vr-pilot\vrdataset\dataPackage\task-ils\sub-cp027\ses-20210722\level-02B_run-003\sub-cp027_ses-20210722_task-ils_stream-lslshimmertorsoacc_feat-chunk_level-02B_run-003_dat.csv,task-ils/sub-cp027/ses-20210722/level-02B_run-003/sub-cp027_ses-20210722_task-ils_stream-lslshimmertorsoacc_feat-chunk_level-02B_run-003_dat.csv,sub-cp027_ses-20210722_task-ils_stream-lslshimmertorsoacc_feat-chunk_level-02B_run-003_dat.csv,sub-cp027_ses-20210722_level-02B_run-003,sub-cp027,ses-20210722,run-003,level-02B,unknown,unknown,lslshimmertorsoacc,421939,3,42,processed
E:\hdc-vr-pilot\vrdataset\dataPackage\task-ils\sub-cp027\ses-20210722\level-02B_run-003\sub-cp027_ses-20210722_task-ils_stream-lslxp11_feat-perfmetric_level-02B_run-003.csv,task-ils/sub-cp027/ses-20210722/level-02B_run-003/sub-cp027_ses-20210722_task-ils_stream-lslxp11_feat-perfmetric_level-02B_run-003.csv,sub-cp027_ses-20210722_task-ils_stream-lslxp11_feat-perfmetric_level-02B_run-003.csv,sub-cp027_ses-20210722_level-02B_run-003,sub-cp027,ses-20210722,run-003,level-02B,performance,performance,perfmetric,2086,4,55,processed
E:\hdc-vr-pilot\vrdataset\dataPackage\task-ils\sub-cp027\ses-20210722\level-02B_run-003\sub-cp027_ses-20210722_task-ils_stream-lslxp11xpcac_feat-chunk_level-02B_run-003_dat.csv,task-ils/sub-cp027/ses-20210722/level-02B_run-003/sub-cp027_ses-20210722_task-ils_stream-lslxp11xpcac_feat-chunk_level-02B_run-003_dat.csv,sub-cp027_ses-20210722_task-ils_stream-lslxp11xpcac_feat-chunk_level-02B_run-003_dat.csv,sub-cp027_ses-20210722_level-02B_run-003,sub-cp027,ses-20210722,run-003,level-02B,xplane,xplane,lslxp11xpcac,2384,18,328,processed
E:\hdc-vr-pilot\vrdataset\dataPackage\task-ils\sub-cp027\ses-20210722\level-02B_run-003\sub-cp027_ses-20210722_task-ils_stream-lslxp11xpcplt_feat-chunk_level-02B_run-003_dat.csv,task-ils/sub-cp027/ses-20210722/level-02B_run-003/sub-cp027_ses-20210722_task-ils_stream-lslxp11xpcplt_feat-chunk_level-02B_run-003_dat.csv,sub-cp027_ses-20210722_task-ils_stream-lslxp11xpcplt_feat-chunk_level-02B_run-003_dat.csv,sub-cp027_ses-20210722_level-02B_run-003,sub-cp027,ses-20210722,run-003,level-02B,head_movement,head_movement,lslxp11xpcplt,2384,6,159,processed
E:\hdc-vr-pilot\vrdataset\dataPackage\task-ils\sub-cp027\ses-20210722\level-02B_run-008\sub-cp027_ses-20210722_ocuevts_level-02B_run-008.csv,task-ils/sub-cp027/ses-20210722/level-02B_run-008/sub-cp027_ses-20210722_ocuevts_level-02B_run-008.csv,sub-cp027_ses-20210722_ocuevts_level-02B_run-008.csv,sub-cp027_ses-20210722_level-02B_run-008,sub-cp027,ses-20210722,run-008,level-02B,eye_tracking,eye_tracking,ocuevts,117019,2,33,processed
E:\hdc-vr-pilot\vrdataset\dataPackage\task-ils\sub-cp027\ses-20210722\level-02B_run-008\sub-cp027_ses-20210722_task-ils_stream-lslhtcviveeye_feat-chunk_level-02B_run-008_dat.csv,task-ils/sub-cp027/ses-20210722/level-02B_run-008/sub-cp027_ses-20210722_task-ils_stream-lslhtcviveeye_feat-chunk_level-02B_run-008_dat.csv,sub-cp027_ses-20210722_task-ils_stream-lslhtcviveeye_feat-chunk_level-02B_run-008_dat.csv,sub-cp027_ses-20210722_level-02B_run-008,sub-cp027,ses-20210722,run-008,level-02B,eye_tracking,eye_tracking,lslhtcviveeye,117021,26,393,processed
E:\hdc-vr-pilot\vrdataset\dataPackage\task-ils\sub-cp027\ses-20210722\level-02B_run-008\sub-cp027_ses-20210722_task-ils_stream-lslshimmerecg_feat-chunk_level-02B_run-008_dat.csv,task-ils/sub-cp027/ses-20210722/level-02B_run-008/sub-cp027_ses-20210722_task-ils_stream-lslshimmerecg_feat-chunk_level-02B_run-008_dat.csv,sub-cp027_ses-20210722_task-ils_stream-lslshimmerecg_feat-chunk_level-02B_run-008_dat.csv,sub-cp027_ses-20210722_level-02B_run-008,sub-cp027,ses-20210722,run-008,level-02B,ecg,ecg,lslshimmerecg,59393,3,57,processed
E:\hdc-vr-pilot\vrdataset\dataPackage\task-ils\sub-cp027\ses-20210722\level-02B_run-008\sub-cp027_ses-20210722_task-ils_stream-lslshimmereda_feat-chunk_level-02B_run-008_dat.csv,task-ils/sub-cp027/ses-20210722/level-02B_run-008/sub-cp027_ses-20210722_task-ils_stream-lslshimmereda_feat-chunk_level-02B_run-008_dat.csv,sub-cp027_ses-20210722_task-ils_stream-lslshimmereda_feat-chunk_level-02B_run-008_dat.csv,sub-cp027_ses-20210722_level-02B_run-008,sub-cp027,ses-20210722,run-008,level-02B,eda,eda,lslshimmereda,472543,2,44,processed
E:\hdc-vr-pilot\vrdataset\dataPackage\task-ils\sub-cp027\ses-20210722\level-02B_run-008\sub-cp027_ses-20210722_task-ils_stream-lslshimmeremg_feat-chunk_level-02B_run-008_dat.csv,task-ils/sub-cp027/ses-20210722/level-02B_run-008/sub-cp027_ses-20210722_task-ils_stream-lslshimmeremg_feat-chunk_level-02B_run-008_dat.csv,sub-cp027_ses-20210722_task-ils_stream-lslshimmeremg_feat-chunk_level-02B_run-008_dat.csv,sub-cp027_ses-20210722_level-02B_run-008,sub-cp027,ses-20210722,run-008,level-02B,emg,emg,lslshimmeremg,59236,5,84,processed
E:\hdc-vr-pilot\vrdataset\dataPackage\task-ils\sub-cp027\ses-20210722\level-02B_run-008\sub-cp027_ses-20210722_task-ils_stream-lslshimmerresp_feat-chunk_level-02B_run-008_dat.csv,task-ils/sub-cp027/ses-20210722/level-02B_run-008/sub-cp027_ses-20210722_task-ils_stream-lslshimmerresp_feat-chunk_level-02B_run-008_dat.csv,sub-cp027_ses-20210722_task-ils_stream-lslshimmerresp_feat-chunk_level-02B_run-008_dat.csv,sub-cp027_ses-20210722_level-02B_run-008,sub-cp027,ses-20210722,run-008,level-02B,respiration,respiration,lslshimmerresp,59393,1,32,processed
E:\hdc-vr-pilot\vrdataset\dataPackage\task-ils\sub-cp027\ses-20210722\level-02B_run-008\sub-cp027_ses-20210722_task-ils_stream-lslshimmertorsoacc_feat-chunk_level-02B_run-008_dat.csv,task-ils/sub-cp027/ses-20210722/level-02B_run-008/sub-cp027_ses-20210722_task-ils_stream-lslshimmertorsoacc_feat-chunk_level-02B_run-008_dat.csv,sub-cp027_ses-20210722_task-ils_stream-lslshimmertorsoacc_feat-chunk_level-02B_run-008_dat.csv,sub-cp027_ses-20210722_level-02B_run-008,sub-cp027,ses-20210722,run-008,level-02B,unknown,unknown,lslshimmertorsoacc,374649,3,42,processed
E:\hdc-vr-pilot\vrdataset\dataPackage\task-ils\sub-cp027\ses-20210722\level-02B_run-008\sub-cp027_ses-20210722_task-ils_stream-lslxp11_feat-perfmetric_level-02B_run-008.csv,task-ils/sub-cp027/ses-20210722/level-02B_run-008/sub-cp027_ses-20210722_task-ils_stream-lslxp11_feat-perfmetric_level-02B_run-008.csv,sub-cp027_ses-20210722_task-ils_stream-lslxp11_feat-perfmetric_level-02B_run-008.csv,sub-cp027_ses-20210722_level-02B_run-008,sub-cp027,ses-20210722,run-008,level-02B,performance,performance,perfmetric,2131,4,55,processed
E:\hdc-vr-pilot\vrdataset\dataPackage\task-ils\sub-cp027\ses-20210722\level-02B_run-008\sub-cp027_ses-20210722_task-ils_stream-lslxp11xpcac_feat-chunk_level-02B_run-008_dat.csv,task-ils/sub-cp027/ses-20210722/level-02B_run-008/sub-cp027_ses-20210722_task-ils_stream-lslxp11xpcac_feat-chunk_level-02B_run-008_dat.csv,sub-cp027_ses-20210722_task-ils_stream-lslxp11xpcac_feat-chunk_level-02B_run-008_dat.csv,sub-cp027_ses-20210722_level-02B_run-008,sub-cp027,ses-20210722,run-008,level-02B,xplane,xplane,lslxp11xpcac,2427,18,328,processed
E:\hdc-vr-pilot\vrdataset\dataPackage\task-ils\sub-cp027\ses-20210722\level-02B_run-008\sub-cp027_ses-20210722_task-ils_stream-lslxp11xpcplt_feat-chunk_level-02B_run-008_dat.csv,task-ils/sub-cp027/ses-20210722/level-02B_run-008/sub-cp027_ses-20210722_task-ils_stream-lslxp11xpcplt_feat-chunk_level-02B_run-008_dat.csv,sub-cp027_ses-20210722_task-ils_stream-lslxp11xpcplt_feat-chunk_level-02B_run-008_dat.csv,sub-cp027_ses-20210722_level-02B_run-008,sub-cp027,ses-20210722,run-008,level-02B,head_movement,head_movement,lslxp11xpcplt,2427,6,159,processed
E:\hdc-vr-pilot\vrdataset\dataPackage\task-ils\sub-cp027\ses-20210722\level-02B_run-010\sub-cp027_ses-20210722_ocuevts_level-02B_run-010.csv,task-ils/sub-cp027/ses-20210722/level-02B_run-010/sub-cp027_ses-20210722_ocuevts_level-02B_run-010.csv,sub-cp027_ses-20210722_ocuevts_level-02B_run-010.csv,sub-cp027_ses-20210722_level-02B_run-010,sub-cp027,ses-20210722,run-010,level-02B,eye_tracking,eye_tracking,ocuevts,117189,2,33,processed
E:\hdc-vr-pilot\vrdataset\dataPackage\task-ils\sub-cp027\ses-20210722\level-02B_run-010\sub-cp027_ses-20210722_task-ils_stream-lslhtcviveeye_feat-chunk_level-02B_run-010_dat.csv,task-ils/sub-cp027/ses-20210722/level-02B_run-010/sub-cp027_ses-20210722_task-ils_stream-lslhtcviveeye_feat-chunk_level-02B_run-010_dat.csv,sub-cp027_ses-20210722_task-ils_stream-lslhtcviveeye_feat-chunk_level-02B_run-010_dat.csv,sub-cp027_ses-20210722_level-02B_run-010,sub-cp027,ses-20210722,run-010,level-02B,eye_tracking,eye_tracking,lslhtcviveeye,117191,26,393,processed
E:\hdc-vr-pilot\vrdataset\dataPackage\task-ils\sub-cp027\ses-20210722\level-02B_run-010\sub-cp027_ses-20210722_task-ils_stream-lslshimmerecg_feat-chunk_level-02B_run-010_dat.csv,task-ils/sub-cp027/ses-20210722/level-02B_run-010/sub-cp027_ses-20210722_task-ils_stream-lslshimmerecg_feat-chunk_level-02B_run-010_dat.csv,sub-cp027_ses-20210722_task-ils_stream-lslshimmerecg_feat-chunk_level-02B_run-010_dat.csv,sub-cp027_ses-20210722_level-02B_run-010,sub-cp027,ses-20210722,run-010,level-02B,ecg,ecg,lslshimmerecg,57167,3,57,processed
