file_path,relative_path,file_name,extension,file_size_mb,subject_id,session_id,difficulty_level,run_id,run_key,detected_modality,modality_detection_method,is_readable,read_error,row_count_if_csv,column_count_if_csv,first_columns_if_csv,mat_keys_if_mat
E:\hdc-vr-pilot\vrdataset\dataPackage\task-ils\sub-cp029\ses-20220119\level-03B_run-005\sub-cp029_ses-20220119_task-ils_stream-lslshimmertorsoacc_feat-chunk_level-03B_run-005_dat.csv,task-ils/sub-cp029/ses-20220119/level-03B_run-005/sub-cp029_ses-20220119_task-ils_stream-lslshimmertorsoacc_feat-chunk_level-03B_run-005_dat.csv,sub-cp029_ses-20220119_task-ils_stream-lslshimmertorsoacc_feat-chunk_level-03B_run-005_dat.csv,csv,4.682244,sub-cp029,ses-20220119,level-03B,run-005,sub-cp029_ses-20220119_level-03B_run-005,unknown,unclassified_filename,True,,61002,4,"[""time_dn"", ""accelerometry_torso_x_mps2"", ""accelerometry_torso_y_mps2"", ""accelerometry_torso_z_mps2""]",
E:\hdc-vr-pilot\vrdataset\dataPackage\task-ils\sub-cp029\ses-20220119\level-03B_run-005\sub-cp029_ses-20220119_task-ils_stream-lslshimmertorsoacc_feat-chunk_level-03B_run-005_hea.csv,task-ils/sub-cp029/ses-20220119/level-03B_run-005/sub-cp029_ses-20220119_task-ils_stream-lslshimmertorsoacc_feat-chunk_level-03B_run-005_hea.csv,sub-cp029_ses-20220119_task-ils_stream-lslshimmertorsoacc_feat-chunk_level-03B_run-005_hea.csv,csv,8.8e-05,sub-cp029,ses-20220119,level-03B,run-005,sub-cp029_ses-20220119_level-03B_run-005,unknown,unclassified_filename,True,,1,4,"[""processedTime"", ""Fs_Hz"", ""Fs_Hz_effective"", ""sampleCount""]",
E:\hdc-vr-pilot\vrdataset\dataPackage\task-ils\sub-cp029\ses-20220119\level-03B_run-011\sub-cp029_ses-20220119_task-ils_stream-lslshimmertorsoacc_feat-chunk_level-03B_run-011_dat.csv,task-ils/sub-cp029/ses-20220119/level-03B_run-011/sub-cp029_ses-20220119_task-ils_stream-lslshimmertorsoacc_feat-chunk_level-03B_run-011_dat.csv,sub-cp029_ses-20220119_task-ils_stream-lslshimmertorsoacc_feat-chunk_level-03B_run-011_dat.csv,csv,4.562677,sub-cp029,ses-20220119,level-03B,run-011,sub-cp029_ses-20220119_level-03B_run-011,unknown,unclassified_filename,True,,59254,4,"[""time_dn"", ""accelerometry_torso_x_mps2"", ""accelerometry_torso_y_mps2"", ""accelerometry_torso_z_mps2""]",
E:\hdc-vr-pilot\vrdataset\dataPackage\task-ils\sub-cp029\ses-20220119\level-03B_run-011\sub-cp029_ses-20220119_task-ils_stream-lslshimmertorsoacc_feat-chunk_level-03B_run-011_hea.csv,task-ils/sub-cp029/ses-20220119/level-03B_run-011/sub-cp029_ses-20220119_task-ils_stream-lslshimmertorsoacc_feat-chunk_level-03B_run-011_hea.csv,sub-cp029_ses-20220119_task-ils_stream-lslshimmertorsoacc_feat-chunk_level-03B_run-011_hea.csv,csv,8.7e-05,sub-cp029,ses-20220119,level-03B,run-011,sub-cp029_ses-20220119_level-03B_run-011,unknown,unclassified_filename,True,,1,4,"[""processedTime"", ""Fs_Hz"", ""Fs_Hz_effective"", ""sampleCount""]",
E:\hdc-vr-pilot\vrdataset\dataPackage\task-ils\sub-cp029\ses-20220119\level-04B_run-004\sub-cp029_ses-20220119_task-ils_stream-lslshimmertorsoacc_feat-chunk_level-04B_run-004_dat.csv,task-ils/sub-cp029/ses-20220119/level-04B_run-004/sub-cp029_ses-20220119_task-ils_stream-lslshimmertorsoacc_feat-chunk_level-04B_run-004_dat.csv,sub-cp029_ses-20220119_task-ils_stream-lslshimmertorsoacc_feat-chunk_level-04B_run-004_dat.csv,csv,4.486588,sub-cp029,ses-20220119,level-04B,run-004,sub-cp029_ses-20220119_level-04B_run-004,unknown,unclassified_filename,True,,58754,4,"[""time_dn"", ""accelerometry_torso_x_mps2"", ""accelerometry_torso_y_mps2"", ""accelerometry_torso_z_mps2""]",
E:\hdc-vr-pilot\vrdataset\dataPackage\task-ils\sub-cp029\ses-20220119\level-04B_run-004\sub-cp029_ses-20220119_task-ils_stream-lslshimmertorsoacc_feat-chunk_level-04B_run-004_hea.csv,task-ils/sub-cp029/ses-20220119/level-04B_run-004/sub-cp029_ses-20220119_task-ils_stream-lslshimmertorsoacc_feat-chunk_level-04B_run-004_hea.csv,sub-cp029_ses-20220119_task-ils_stream-lslshimmertorsoacc_feat-chunk_level-04B_run-004_hea.csv,csv,8.6e-05,sub-cp029,ses-20220119,level-04B,run-004,sub-cp029_ses-20220119_level-04B_run-004,unknown,unclassified_filename,True,,1,4,"[""processedTime"", ""Fs_Hz"", ""Fs_Hz_effective"", ""sampleCount""]",
E:\hdc-vr-pilot\vrdataset\dataPackage\task-ils\sub-cp029\ses-20220119\level-04B_run-006\sub-cp029_ses-20220119_task-ils_stream-lslshimmertorsoacc_feat-chunk_level-04B_run-006_dat.csv,task-ils/sub-cp029/ses-20220119/level-04B_run-006/sub-cp029_ses-20220119_task-ils_stream-lslshimmertorsoacc_feat-chunk_level-04B_run-006_dat.csv,sub-cp029_ses-20220119_task-ils_stream-lslshimmertorsoacc_feat-chunk_level-04B_run-006_dat.csv,csv,4.066776,sub-cp029,ses-20220119,level-04B,run-006,sub-cp029_ses-20220119_level-04B_run-006,unknown,unclassified_filename,True,,52895,4,"[""time_dn"", ""accelerometry_torso_x_mps2"", ""accelerometry_torso_y_mps2"", ""accelerometry_torso_z_mps2""]",
E:\hdc-vr-pilot\vrdataset\dataPackage\task-ils\sub-cp029\ses-20220119\level-04B_run-006\sub-cp029_ses-20220119_task-ils_stream-lslshimmertorsoacc_feat-chunk_level-04B_run-006_hea.csv,task-ils/sub-cp029/ses-20220119/level-04B_run-006/sub-cp029_ses-20220119_task-ils_stream-lslshimmertorsoacc_feat-chunk_level-04B_run-006_hea.csv,sub-cp029_ses-20220119_task-ils_stream-lslshimmertorsoacc_feat-chunk_level-04B_run-006_hea.csv,csv,8.8e-05,sub-cp029,ses-20220119,level-04B,run-006,sub-cp029_ses-20220119_level-04B_run-006,unknown,unclassified_filename,True,,1,4,"[""processedTime"", ""Fs_Hz"", ""Fs_Hz_effective"", ""sampleCount""]",
E:\hdc-vr-pilot\vrdataset\dataPackage\task-ils\sub-cp029\ses-20220119\level-04B_run-009\sub-cp029_ses-20220119_task-ils_stream-lslshimmertorsoacc_feat-chunk_level-04B_run-009_dat.csv,task-ils/sub-cp029/ses-20220119/level-04B_run-009/sub-cp029_ses-20220119_task-ils_stream-lslshimmertorsoacc_feat-chunk_level-04B_run-009_dat.csv,sub-cp029_ses-20220119_task-ils_stream-lslshimmertorsoacc_feat-chunk_level-04B_run-009_dat.csv,csv,4.417516,sub-cp029,ses-20220119,level-04B,run-009,sub-cp029_ses-20220119_level-04B_run-009,unknown,unclassified_filename,True,,57659,4,"[""time_dn"", ""accelerometry_torso_x_mps2"", ""accelerometry_torso_y_mps2"", ""accelerometry_torso_z_mps2""]",
E:\hdc-vr-pilot\vrdataset\dataPackage\task-ils\sub-cp029\ses-20220119\level-04B_run-009\sub-cp029_ses-20220119_task-ils_stream-lslshimmertorsoacc_feat-chunk_level-04B_run-009_hea.csv,task-ils/sub-cp029/ses-20220119/level-04B_run-009/sub-cp029_ses-20220119_task-ils_stream-lslshimmertorsoacc_feat-chunk_level-04B_run-009_hea.csv,sub-cp029_ses-20220119_task-ils_stream-lslshimmertorsoacc_feat-chunk_level-04B_run-009_hea.csv,csv,8.8e-05,sub-cp029,ses-20220119,level-04B,run-009,sub-cp029_ses-20220119_level-04B_run-009,unknown,unclassified_filename,True,,1,4,"[""processedTime"", ""Fs_Hz"", ""Fs_Hz_effective"", ""sampleCount""]",
E:\hdc-vr-pilot\vrdataset\dataPackage\task-ils\sub-cp030\ses-20211025\level-01B_run-001\sub-cp030_ses-20211025_task-ils_stream-lslshimmertorsoacc_feat-chunk_level-01B_run-001_dat.csv,task-ils/sub-cp030/ses-20211025/level-01B_run-001/sub-cp030_ses-20211025_task-ils_stream-lslshimmertorsoacc_feat-chunk_level-01B_run-001_dat.csv,sub-cp030_ses-20211025_task-ils_stream-lslshimmertorsoacc_feat-chunk_level-01B_run-001_dat.csv,csv,4.130549,sub-cp030,ses-20211025,level-01B,run-001,sub-cp030_ses-20211025_level-01B_run-001,unknown,unclassified_filename,True,,55259,4,"[""time_dn"", ""accelerometry_torso_x_mps2"", ""accelerometry_torso_y_mps2"", ""accelerometry_torso_z_mps2""]",
E:\hdc-vr-pilot\vrdataset\dataPackage\task-ils\sub-cp030\ses-20211025\level-01B_run-001\sub-cp030_ses-20211025_task-ils_stream-lslshimmertorsoacc_feat-chunk_level-01B_run-001_hea.csv,task-ils/sub-cp030/ses-20211025/level-01B_run-001/sub-cp030_ses-20211025_task-ils_stream-lslshimmertorsoacc_feat-chunk_level-01B_run-001_hea.csv,sub-cp030_ses-20211025_task-ils_stream-lslshimmertorsoacc_feat-chunk_level-01B_run-001_hea.csv,csv,8.8e-05,sub-cp030,ses-20211025,level-01B,run-001,sub-cp030_ses-20211025_level-01B_run-001,unknown,unclassified_filename,True,,1,4,"[""processedTime"", ""Fs_Hz"", ""Fs_Hz_effective"", ""sampleCount""]",
E:\hdc-vr-pilot\vrdataset\dataPackage\task-ils\sub-cp030\ses-20211025\level-01B_run-007\sub-cp030_ses-20211025_task-ils_stream-lslshimmertorsoacc_feat-chunk_level-01B_run-007_dat.csv,task-ils/sub-cp030/ses-20211025/level-01B_run-007/sub-cp030_ses-20211025_task-ils_stream-lslshimmertorsoacc_feat-chunk_level-01B_run-007_dat.csv,sub-cp030_ses-20211025_task-ils_stream-lslshimmertorsoacc_feat-chunk_level-01B_run-007_dat.csv,csv,3.909082,sub-cp030,ses-20211025,level-01B,run-007,sub-cp030_ses-20211025_level-01B_run-007,unknown,unclassified_filename,True,,51994,4,"[""time_dn"", ""accelerometry_torso_x_mps2"", ""accelerometry_torso_y_mps2"", ""accelerometry_torso_z_mps2""]",
E:\hdc-vr-pilot\vrdataset\dataPackage\task-ils\sub-cp030\ses-20211025\level-01B_run-007\sub-cp030_ses-20211025_task-ils_stream-lslshimmertorsoacc_feat-chunk_level-01B_run-007_hea.csv,task-ils/sub-cp030/ses-20211025/level-01B_run-007/sub-cp030_ses-20211025_task-ils_stream-lslshimmertorsoacc_feat-chunk_level-01B_run-007_hea.csv,sub-cp030_ses-20211025_task-ils_stream-lslshimmertorsoacc_feat-chunk_level-01B_run-007_hea.csv,csv,8.8e-05,sub-cp030,ses-20211025,level-01B,run-007,sub-cp030_ses-20211025_level-01B_run-007,unknown,unclassified_filename,True,,1,4,"[""processedTime"", ""Fs_Hz"", ""Fs_Hz_effective"", ""sampleCount""]",
E:\hdc-vr-pilot\vrdataset\dataPackage\task-ils\sub-cp030\ses-20211025\level-01B_run-012\sub-cp030_ses-20211025_task-ils_stream-lslshimmertorsoacc_feat-chunk_level-01B_run-012_dat.csv,task-ils/sub-cp030/ses-20211025/level-01B_run-012/sub-cp030_ses-20211025_task-ils_stream-lslshimmertorsoacc_feat-chunk_level-01B_run-012_dat.csv,sub-cp030_ses-20211025_task-ils_stream-lslshimmertorsoacc_feat-chunk_level-01B_run-012_dat.csv,csv,4.191412,sub-cp030,ses-20211025,level-01B,run-012,sub-cp030_ses-20211025_level-01B_run-012,unknown,unclassified_filename,True,,55563,4,"[""time_dn"", ""accelerometry_torso_x_mps2"", ""accelerometry_torso_y_mps2"", ""accelerometry_torso_z_mps2""]",
E:\hdc-vr-pilot\vrdataset\dataPackage\task-ils\sub-cp030\ses-20211025\level-01B_run-012\sub-cp030_ses-20211025_task-ils_stream-lslshimmertorsoacc_feat-chunk_level-01B_run-012_hea.csv,task-ils/sub-cp030/ses-20211025/level-01B_run-012/sub-cp030_ses-20211025_task-ils_stream-lslshimmertorsoacc_feat-chunk_level-01B_run-012_hea.csv,sub-cp030_ses-20211025_task-ils_stream-lslshimmertorsoacc_feat-chunk_level-01B_run-012_hea.csv,csv,8.7e-05,sub-cp030,ses-20211025,level-01B,run-012,sub-cp030_ses-20211025_level-01B_run-012,unknown,unclassified_filename,True,,1,4,"[""processedTime"", ""Fs_Hz"", ""Fs_Hz_effective"", ""sampleCount""]",
E:\hdc-vr-pilot\vrdataset\dataPackage\task-ils\sub-cp030\ses-20211025\level-02B_run-003\sub-cp030_ses-20211025_task-ils_stream-lslshimmertorsoacc_feat-chunk_level-02B_run-003_dat.csv,task-ils/sub-cp030/ses-20211025/level-02B_run-003/sub-cp030_ses-20211025_task-ils_stream-lslshimmertorsoacc_feat-chunk_level-02B_run-003_dat.csv,sub-cp030_ses-20211025_task-ils_stream-lslshimmertorsoacc_feat-chunk_level-02B_run-003_dat.csv,csv,4.527185,sub-cp030,ses-20211025,level-02B,run-003,sub-cp030_ses-20211025_level-02B_run-003,unknown,unclassified_filename,True,,60196,4,"[""time_dn"", ""accelerometry_torso_x_mps2"", ""accelerometry_torso_y_mps2"", ""accelerometry_torso_z_mps2""]",
E:\hdc-vr-pilot\vrdataset\dataPackage\task-ils\sub-cp030\ses-20211025\level-02B_run-003\sub-cp030_ses-20211025_task-ils_stream-lslshimmertorsoacc_feat-chunk_level-02B_run-003_hea.csv,task-ils/sub-cp030/ses-20211025/level-02B_run-003/sub-cp030_ses-20211025_task-ils_stream-lslshimmertorsoacc_feat-chunk_level-02B_run-003_hea.csv,sub-cp030_ses-20211025_task-ils_stream-lslshimmertorsoacc_feat-chunk_level-02B_run-003_hea.csv,csv,8.7e-05,sub-cp030,ses-20211025,level-02B,run-003,sub-cp030_ses-20211025_level-02B_run-003,unknown,unclassified_filename,True,,1,4,"[""processedTime"", ""Fs_Hz"", ""Fs_Hz_effective"", ""sampleCount""]",
E:\hdc-vr-pilot\vrdataset\dataPackage\task-ils\sub-cp030\ses-20211025\level-02B_run-008\sub-cp030_ses-20211025_task-ils_stream-lslshimmertorsoacc_feat-chunk_level-02B_run-008_dat.csv,task-ils/sub-cp030/ses-20211025/level-02B_run-008/sub-cp030_ses-20211025_task-ils_stream-lslshimmertorsoacc_feat-chunk_level-02B_run-008_dat.csv,sub-cp030_ses-20211025_task-ils_stream-lslshimmertorsoacc_feat-chunk_level-02B_run-008_dat.csv,csv,4.256357,sub-cp030,ses-20211025,level-02B,run-008,sub-cp030_ses-20211025_level-02B_run-008,unknown,unclassified_filename,True,,56181,4,"[""time_dn"", ""accelerometry_torso_x_mps2"", ""accelerometry_torso_y_mps2"", ""accelerometry_torso_z_mps2""]",
E:\hdc-vr-pilot\vrdataset\dataPackage\task-ils\sub-cp030\ses-20211025\level-02B_run-008\sub-cp030_ses-20211025_task-ils_stream-lslshimmertorsoacc_feat-chunk_level-02B_run-008_hea.csv,task-ils/sub-cp030/ses-20211025/level-02B_run-008/sub-cp030_ses-20211025_task-ils_stream-lslshimmertorsoacc_feat-chunk_level-02B_run-008_hea.csv,sub-cp030_ses-20211025_task-ils_stream-lslshimmertorsoacc_feat-chunk_level-02B_run-008_hea.csv,csv,8.8e-05,sub-cp030,ses-20211025,level-02B,run-008,sub-cp030_ses-20211025_level-02B_run-008,unknown,unclassified_filename,True,,1,4,"[""processedTime"", ""Fs_Hz"", ""Fs_Hz_effective"", ""sampleCount""]",
E:\hdc-vr-pilot\vrdataset\dataPackage\task-ils\sub-cp030\ses-20211025\level-02B_run-010\sub-cp030_ses-20211025_task-ils_stream-lslshimmertorsoacc_feat-chunk_level-02B_run-010_dat.csv,task-ils/sub-cp030/ses-20211025/level-02B_run-010/sub-cp030_ses-20211025_task-ils_stream-lslshimmertorsoacc_feat-chunk_level-02B_run-010_dat.csv,sub-cp030_ses-20211025_task-ils_stream-lslshimmertorsoacc_feat-chunk_level-02B_run-010_dat.csv,csv,4.209187,sub-cp030,ses-20211025,level-02B,run-010,sub-cp030_ses-20211025_level-02B_run-010,unknown,unclassified_filename,True,,55700,4,"[""time_dn"", ""accelerometry_torso_x_mps2"", ""accelerometry_torso_y_mps2"", ""accelerometry_torso_z_mps2""]",
E:\hdc-vr-pilot\vrdataset\dataPackage\task-ils\sub-cp030\ses-20211025\level-02B_run-010\sub-cp030_ses-20211025_task-ils_stream-lslshimmertorsoacc_feat-chunk_level-02B_run-010_hea.csv,task-ils/sub-cp030/ses-20211025/level-02B_run-010/sub-cp030_ses-20211025_task-ils_stream-lslshimmertorsoacc_feat-chunk_level-02B_run-010_hea.csv,sub-cp030_ses-20211025_task-ils_stream-lslshimmertorsoacc_feat-chunk_level-02B_run-010_hea.csv,csv,8.8e-05,sub-cp030,ses-20211025,level-02B,run-010,sub-cp030_ses-20211025_level-02B_run-010,unknown,unclassified_filename,True,,1,4,"[""processedTime"", ""Fs_Hz"", ""Fs_Hz_effective"", ""sampleCount""]",
E:\hdc-vr-pilot\vrdataset\dataPackage\task-ils\sub-cp030\ses-20211025\level-03B_run-002\sub-cp030_ses-20211025_task-ils_stream-lslshimmertorsoacc_feat-chunk_level-03B_run-002_dat.csv,task-ils/sub-cp030/ses-20211025/level-03B_run-002/sub-cp030_ses-20211025_task-ils_stream-lslshimmertorsoacc_feat-chunk_level-03B_run-002_dat.csv,sub-cp030_ses-20211025_task-ils_stream-lslshimmertorsoacc_feat-chunk_level-03B_run-002_dat.csv,csv,7.242736,sub-cp030,ses-20211025,level-03B,run-002,sub-cp030_ses-20211025_level-03B_run-002,unknown,unclassified_filename,True,,96114,4,"[""time_dn"", ""accelerometry_torso_x_mps2"", ""accelerometry_torso_y_mps2"", ""accelerometry_torso_z_mps2""]",
E:\hdc-vr-pilot\vrdataset\dataPackage\task-ils\sub-cp030\ses-20211025\level-03B_run-002\sub-cp030_ses-20211025_task-ils_stream-lslshimmertorsoacc_feat-chunk_level-03B_run-002_hea.csv,task-ils/sub-cp030/ses-20211025/level-03B_run-002/sub-cp030_ses-20211025_task-ils_stream-lslshimmertorsoacc_feat-chunk_level-03B_run-002_hea.csv,sub-cp030_ses-20211025_task-ils_stream-lslshimmertorsoacc_feat-chunk_level-03B_run-002_hea.csv,csv,8.8e-05,sub-cp030,ses-20211025,level-03B,run-002,sub-cp030_ses-20211025_level-03B_run-002,unknown,unclassified_filename,True,,1,4,"[""processedTime"", ""Fs_Hz"", ""Fs_Hz_effective"", ""sampleCount""]",
E:\hdc-vr-pilot\vrdataset\dataPackage\task-ils\sub-cp030\ses-20211025\level-03B_run-011\sub-cp030_ses-20211025_task-ils_stream-lslshimmertorsoacc_feat-chunk_level-03B_run-011_dat.csv,task-ils/sub-cp030/ses-20211025/level-03B_run-011/sub-cp030_ses-20211025_task-ils_stream-lslshimmertorsoacc_feat-chunk_level-03B_run-011_dat.csv,sub-cp030_ses-20211025_task-ils_stream-lslshimmertorsoacc_feat-chunk_level-03B_run-011_dat.csv,csv,4.364135,sub-cp030,ses-20211025,level-03B,run-011,sub-cp030_ses-20211025_level-03B_run-011,unknown,unclassified_filename,True,,58045,4,"[""time_dn"", ""accelerometry_torso_x_mps2"", ""accelerometry_torso_y_mps2"", ""accelerometry_torso_z_mps2""]",
E:\hdc-vr-pilot\vrdataset\dataPackage\task-ils\sub-cp030\ses-20211025\level-03B_run-011\sub-cp030_ses-20211025_task-ils_stream-lslshimmertorsoacc_feat-chunk_level-03B_run-011_hea.csv,task-ils/sub-cp030/ses-20211025/level-03B_run-011/sub-cp030_ses-20211025_task-ils_stream-lslshimmertorsoacc_feat-chunk_level-03B_run-011_hea.csv,sub-cp030_ses-20211025_task-ils_stream-lslshimmertorsoacc_feat-chunk_level-03B_run-011_hea.csv,csv,8.8e-05,sub-cp030,ses-20211025,level-03B,run-011,sub-cp030_ses-20211025_level-03B_run-011,unknown,unclassified_filename,True,,1,4,"[""processedTime"", ""Fs_Hz"", ""Fs_Hz_effective"", ""sampleCount""]",
E:\hdc-vr-pilot\vrdataset\dataPackage\task-ils\sub-cp030\ses-20211025\level-04B_run-004\sub-cp030_ses-20211025_task-ils_stream-lslshimmertorsoacc_feat-chunk_level-04B_run-004_dat.csv,task-ils/sub-cp030/ses-20211025/level-04B_run-004/sub-cp030_ses-20211025_task-ils_stream-lslshimmertorsoacc_feat-chunk_level-04B_run-004_dat.csv,sub-cp030_ses-20211025_task-ils_stream-lslshimmertorsoacc_feat-chunk_level-04B_run-004_dat.csv,csv,4.085056,sub-cp030,ses-20211025,level-04B,run-004,sub-cp030_ses-20211025_level-04B_run-004,unknown,unclassified_filename,True,,54206,4,"[""time_dn"", ""accelerometry_torso_x_mps2"", ""accelerometry_torso_y_mps2"", ""accelerometry_torso_z_mps2""]",
E:\hdc-vr-pilot\vrdataset\dataPackage\task-ils\sub-cp030\ses-20211025\level-04B_run-004\sub-cp030_ses-20211025_task-ils_stream-lslshimmertorsoacc_feat-chunk_level-04B_run-004_hea.csv,task-ils/sub-cp030/ses-20211025/level-04B_run-004/sub-cp030_ses-20211025_task-ils_stream-lslshimmertorsoacc_feat-chunk_level-04B_run-004_hea.csv,sub-cp030_ses-20211025_task-ils_stream-lslshimmertorsoacc_feat-chunk_level-04B_run-004_hea.csv,csv,8.8e-05,sub-cp030,ses-20211025,level-04B,run-004,sub-cp030_ses-20211025_level-04B_run-004,unknown,unclassified_filename,True,,1,4,"[""processedTime"", ""Fs_Hz"", ""Fs_Hz_effective"", ""sampleCount""]",
E:\hdc-vr-pilot\vrdataset\dataPackage\task-ils\sub-cp030\ses-20211025\level-04B_run-006\sub-cp030_ses-20211025_task-ils_stream-lslshimmertorsoacc_feat-chunk_level-04B_run-006_dat.csv,task-ils/sub-cp030/ses-20211025/level-04B_run-006/sub-cp030_ses-20211025_task-ils_stream-lslshimmertorsoacc_feat-chunk_level-04B_run-006_dat.csv,sub-cp030_ses-20211025_task-ils_stream-lslshimmertorsoacc_feat-chunk_level-04B_run-006_dat.csv,csv,5.211866,sub-cp030,ses-20211025,level-04B,run-006,sub-cp030_ses-20211025_level-04B_run-006,unknown,unclassified_filename,True,,69297,4,"[""time_dn"", ""accelerometry_torso_x_mps2"", ""accelerometry_torso_y_mps2"", ""accelerometry_torso_z_mps2""]",
E:\hdc-vr-pilot\vrdataset\dataPackage\task-ils\sub-cp030\ses-20211025\level-04B_run-006\sub-cp030_ses-20211025_task-ils_stream-lslshimmertorsoacc_feat-chunk_level-04B_run-006_hea.csv,task-ils/sub-cp030/ses-20211025/level-04B_run-006/sub-cp030_ses-20211025_task-ils_stream-lslshimmertorsoacc_feat-chunk_level-04B_run-006_hea.csv,sub-cp030_ses-20211025_task-ils_stream-lslshimmertorsoacc_feat-chunk_level-04B_run-006_hea.csv,csv,8.8e-05,sub-cp030,ses-20211025,level-04B,run-006,sub-cp030_ses-20211025_level-04B_run-006,unknown,unclassified_filename,True,,1,4,"[""processedTime"", ""Fs_Hz"", ""Fs_Hz_effective"", ""sampleCount""]",
E:\hdc-vr-pilot\vrdataset\dataPackage\task-ils\sub-cp030\ses-20211025\level-04B_run-009\sub-cp030_ses-20211025_task-ils_stream-lslshimmertorsoacc_feat-chunk_level-04B_run-009_dat.csv,task-ils/sub-cp030/ses-20211025/level-04B_run-009/sub-cp030_ses-20211025_task-ils_stream-lslshimmertorsoacc_feat-chunk_level-04B_run-009_dat.csv,sub-cp030_ses-20211025_task-ils_stream-lslshimmertorsoacc_feat-chunk_level-04B_run-009_dat.csv,csv,3.30499,sub-cp030,ses-20211025,level-04B,run-009,sub-cp030_ses-20211025_level-04B_run-009,unknown,unclassified_filename,True,,43809,4,"[""time_dn"", ""accelerometry_torso_x_mps2"", ""accelerometry_torso_y_mps2"", ""accelerometry_torso_z_mps2""]",
E:\hdc-vr-pilot\vrdataset\dataPackage\task-ils\sub-cp030\ses-20211025\level-04B_run-009\sub-cp030_ses-20211025_task-ils_stream-lslshimmertorsoacc_feat-chunk_level-04B_run-009_hea.csv,task-ils/sub-cp030/ses-20211025/level-04B_run-009/sub-cp030_ses-20211025_task-ils_stream-lslshimmertorsoacc_feat-chunk_level-04B_run-009_hea.csv,sub-cp030_ses-20211025_task-ils_stream-lslshimmertorsoacc_feat-chunk_level-04B_run-009_hea.csv,csv,8.7e-05,sub-cp030,ses-20211025,level-04B,run-009,sub-cp030_ses-20211025_level-04B_run-009,unknown,unclassified_filename,True,,1,4,"[""processedTime"", ""Fs_Hz"", ""Fs_Hz_effective"", ""sampleCount""]",
E:\hdc-vr-pilot\vrdataset\dataPackage\task-ils\sub-cp031\ses-20211216\level-01B_run-001\sub-cp031_ses-20211216_task-ils_stream-lslshimmertorsoacc_feat-chunk_level-01B_run-001_dat.csv,task-ils/sub-cp031/ses-20211216/level-01B_run-001/sub-cp031_ses-20211216_task-ils_stream-lslshimmertorsoacc_feat-chunk_level-01B_run-001_dat.csv,sub-cp031_ses-20211216_task-ils_stream-lslshimmertorsoacc_feat-chunk_level-01B_run-001_dat.csv,csv,5.157394,sub-cp031,ses-20211216,level-01B,run-001,sub-cp031_ses-20211216_level-01B_run-001,unknown,unclassified_filename,True,,68874,4,"[""time_dn"", ""accelerometry_torso_x_mps2"", ""accelerometry_torso_y_mps2"", ""accelerometry_torso_z_mps2""]",
E:\hdc-vr-pilot\vrdataset\dataPackage\task-ils\sub-cp031\ses-20211216\level-01B_run-001\sub-cp031_ses-20211216_task-ils_stream-lslshimmertorsoacc_feat-chunk_level-01B_run-001_hea.csv,task-ils/sub-cp031/ses-20211216/level-01B_run-001/sub-cp031_ses-20211216_task-ils_stream-lslshimmertorsoacc_feat-chunk_level-01B_run-001_hea.csv,sub-cp031_ses-20211216_task-ils_stream-lslshimmertorsoacc_feat-chunk_level-01B_run-001_hea.csv,csv,8.7e-05,sub-cp031,ses-20211216,level-01B,run-001,sub-cp031_ses-20211216_level-01B_run-001,unknown,unclassified_filename,True,,1,4,"[""processedTime"", ""Fs_Hz"", ""Fs_Hz_effective"", ""sampleCount""]",
E:\hdc-vr-pilot\vrdataset\dataPackage\task-ils\sub-cp031\ses-20211216\level-01B_run-007\sub-cp031_ses-20211216_task-ils_stream-lslshimmertorsoacc_feat-chunk_level-01B_run-007_dat.csv,task-ils/sub-cp031/ses-20211216/level-01B_run-007/sub-cp031_ses-20211216_task-ils_stream-lslshimmertorsoacc_feat-chunk_level-01B_run-007_dat.csv,sub-cp031_ses-20211216_task-ils_stream-lslshimmertorsoacc_feat-chunk_level-01B_run-007_dat.csv,csv,4.41065,sub-cp031,ses-20211216,level-01B,run-007,sub-cp031_ses-20211216_level-01B_run-007,unknown,unclassified_filename,True,,58755,4,"[""time_dn"", ""accelerometry_torso_x_mps2"", ""accelerometry_torso_y_mps2"", ""accelerometry_torso_z_mps2""]",
E:\hdc-vr-pilot\vrdataset\dataPackage\task-ils\sub-cp031\ses-20211216\level-01B_run-007\sub-cp031_ses-20211216_task-ils_stream-lslshimmertorsoacc_feat-chunk_level-01B_run-007_hea.csv,task-ils/sub-cp031/ses-20211216/level-01B_run-007/sub-cp031_ses-20211216_task-ils_stream-lslshimmertorsoacc_feat-chunk_level-01B_run-007_hea.csv,sub-cp031_ses-20211216_task-ils_stream-lslshimmertorsoacc_feat-chunk_level-01B_run-007_hea.csv,csv,8.8e-05,sub-cp031,ses-20211216,level-01B,run-007,sub-cp031_ses-20211216_level-01B_run-007,unknown,unclassified_filename,True,,1,4,"[""processedTime"", ""Fs_Hz"", ""Fs_Hz_effective"", ""sampleCount""]",
